**************************************************
START LOG TRACE: 14/10/2021 06:28:37.783
**************************************************

14/10/2021 06:28:37.799: Start update interface for slab 148109.

14/10/2021 06:28:38.485: 
|Order Code                                        |Piece Code                                        |Waste|Small|Last |Pick X  |Pick Y  |Pick R  |Pick L  |Pick W  |Pos X   |Pos Y   |Rot     |Len     |Width   |Thick   |Slab Code         |Unique ID                                         |
|                                       OFF00090787|                                   _SP00019867_346|    0|    0|    0|-1805.19| 1685.02|   90.00|  499.80|  174.93|-1805.19| 1685.02|   90.00|  532.00|  175.00|   15.00|SLAB00000000041918|                                            611703|
|                                       OFF00090787|                                   _SP00019867_345|    0|    0|    0|-1984.19| 1685.02|   90.00|  499.80|  174.93|-1984.19| 1685.02|   90.00|  532.00|  175.00|   15.00|SLAB00000000041918|                                            611704|
|                                       OFF00090787|                                   _SP00019867_344|    0|    0|    0|-2163.19| 1685.02|   90.00|  499.80|  174.93|-2163.19| 1685.02|   90.00|  532.00|  175.00|   15.00|SLAB00000000041918|                                            611705|
|                                       OFF00090787|                                   _SP00019867_343|    0|    0|    0|-2342.19| 1685.02|   90.00|  499.80|  174.93|-2342.19| 1685.02|   90.00|  532.00|  175.00|   15.00|SLAB00000000041918|                                            611706|
|                                       OFF00090787|                                   _SP00019867_342|    0|    0|    0|-2521.19| 1685.02|   90.00|  499.80|  174.93|-2521.19| 1685.02|   90.00|  532.00|  175.00|   15.00|SLAB00000000041918|                                            611707|
|                                       OFF00090787|                                   _SP00019867_341|    0|    0|    0|-2700.19| 1685.02|   90.00|  499.80|  174.93|-2700.19| 1685.02|   90.00|  532.00|  175.00|   15.00|SLAB00000000041918|                                            611708|
|                                       OFF00090787|                                   _SP00019867_340|    0|    0|    0|-2879.19| 1685.02|   90.00|  499.80|  174.93|-2879.19| 1685.02|   90.00|  532.00|  175.00|   15.00|SLAB00000000041918|                                            611709|
|                                       OFF00090787|                                   _SP00019867_339|    0|    0|    0|-3058.19| 1685.02|   90.00|  499.80|  174.93|-3058.19| 1685.02|   90.00|  532.00|  175.00|   15.00|SLAB00000000041918|                                            611710|
|                                       OFF00090787|                                   _SP00019867_354|    0|    0|    0| -373.19| 1685.02|   90.00|  499.80|  174.93| -373.19| 1685.02|   90.00|  532.00|  175.00|   15.00|SLAB00000000041918|                                            611711|
|                                       OFF00090787|                                   _SP00019867_337|    0|    0|    0| -552.19| 1149.02|   90.00|  499.80|  174.93| -552.19| 1149.02|  270.00|  532.00|  175.00|   15.00|SLAB00000000041918|                                            611712|
|                                       OFF00090787|                                   _SP00019867_336|    0|    0|    0| -731.19| 1149.02|   90.00|  499.80|  174.93| -731.19| 1149.02|  270.00|  532.00|  175.00|   15.00|SLAB00000000041918|                                            611713|
|                                       OFF00090787|                                   _SP00019867_335|    0|    0|    0| -910.19| 1149.02|   90.00|  499.80|  174.93| -910.19| 1149.02|   90.00|  532.00|  175.00|   15.00|SLAB00000000041918|                                            611714|
|                                       OFF00090787|                                   _SP00019867_334|    0|    0|    0|-1089.19| 1149.02|   90.00|  499.80|  174.93|-1089.19| 1149.02|  270.00|  532.00|  175.00|   15.00|SLAB00000000041918|                                            611715|
|                                       OFF00090787|                                   _SP00019867_333|    0|    0|    0|-1268.19| 1149.02|   90.00|  499.80|  174.93|-1268.19| 1149.02|  270.00|  532.00|  175.00|   15.00|SLAB00000000041918|                                            611716|
|                                       OFF00090787|                                   _SP00019867_332|    0|    0|    0|-1447.19| 1149.02|   90.00|  499.80|  174.93|-1447.19| 1149.02|   90.00|  532.00|  175.00|   15.00|SLAB00000000041918|                                            611717|
|                                       OFF00090787|                                   _SP00019867_331|    0|    0|    0|-1626.19| 1149.02|   90.00|  499.80|  174.93|-1626.19| 1149.02|   90.00|  532.00|  175.00|   15.00|SLAB00000000041918|                                            611718|
|                                       OFF00090787|                                   _SP00019867_330|    0|    0|    0|-1805.19| 1149.02|   90.00|  499.80|  174.93|-1805.19| 1149.02|   90.00|  532.00|  175.00|   15.00|SLAB00000000041918|                                            611719|
|                                       OFF00090787|                                   _SP00019867_329|    0|    0|    0|-1984.19| 1149.02|   90.00|  499.80|  174.93|-1984.19| 1149.02|   90.00|  532.00|  175.00|   15.00|SLAB00000000041918|                                            611720|
|                                       OFF00090787|                                   _SP00019867_328|    0|    0|    0|-2163.19| 1149.02|   90.00|  499.80|  174.93|-2163.19| 1149.02|   90.00|  532.00|  175.00|   15.00|SLAB00000000041918|                                            611721|
|                                       OFF00090787|                                   _SP00019867_327|    0|    0|    0|-2342.19| 1149.02|   90.00|  499.80|  174.93|-2342.19| 1149.02|   90.00|  532.00|  175.00|   15.00|SLAB00000000041918|                                            611722|
|                                       OFF00090787|                                   _SP00019867_326|    0|    0|    0|-2521.19| 1149.02|   90.00|  499.80|  174.93|-2521.19| 1149.02|   90.00|  532.00|  175.00|   15.00|SLAB00000000041918|                                            611723|
|                                       OFF00090787|                                   _SP00019867_325|    0|    0|    0|-2700.19| 1149.02|   90.00|  499.80|  174.93|-2700.19| 1149.02|  270.00|  532.00|  175.00|   15.00|SLAB00000000041918|                                            611724|
|                                       OFF00090787|                                   _SP00019867_324|    0|    0|    0|-2879.19| 1149.02|   90.00|  499.80|  174.93|-2879.19| 1149.02|   90.00|  532.00|  175.00|   15.00|SLAB00000000041918|                                            611725|
|                                       OFF00090787|                                   _SP00019867_323|    0|    0|    0|-3058.19| 1149.02|   90.00|  499.80|  174.93|-3058.19| 1149.02|   90.00|  532.00|  175.00|   15.00|SLAB00000000041918|                                            611726|
|                                       OFF00090787|                                   _SP00019867_370|    0|    0|    0| -373.19| 2221.02|   90.00|  499.80|  174.93| -373.19| 2221.02|  270.00|  532.00|  175.00|   15.00|SLAB00000000041918|                                            611727|


14/10/2021 07:38:50.747: End update interface for slab 148111.
**************************************************
END LOG TRACE: 14/10/2021 07:38:50.747
**************************************************
**************************************************
START LOG TRACE: 14/10/2021 08:24:12.454
**************************************************

14/10/2021 08:24:12.454: Start update interface for slab 148112.

14/10/2021 08:24:12.949: 
|Order Code                                        |Piece Code                                        |Waste|Small|Last |Pick X  |Pick Y  |Pick R  |Pick L  |Pick W  |Pos X   |Pos Y   |Rot     |Len     |Width   |Thick   |Slab Code         |Unique ID                                         |
|                                       OFF00090787|                                   _SP00019867_513|    0|    0|    0|-3026.17| 1003.78|    0.00|  499.80|  174.93|-3026.17| 1003.78|    0.00|  532.00|  175.00|   15.00|SLAB00000000041919|                                            611728|
|                                       OFF00090787|                                   _SP00019867_514|    0|    0|    0|-2490.17| 1003.78|    0.00|  499.80|  174.93|-2490.17| 1003.78|  180.00|  532.00|  175.00|   15.00|SLAB00000000041919|                                            611729|
|                                       OFF00090787|                                   _SP00019867_515|    0|    0|    0|-1954.17| 1003.78|    0.00|  499.80|  174.93|-1954.17| 1003.78|    0.00|  532.00|  175.00|   15.00|SLAB00000000041919|                                            611730|
|                                       OFF00090787|                                   _SP00019867_516|    0|    0|    0|-1418.17| 1003.78|    0.00|  499.80|  174.93|-1418.17| 1003.78|    0.00|  532.00|  175.00|   15.00|SLAB00000000041919|                                            611731|
|                                       OFF00090787|                                   _SP00019867_517|    0|    0|    0| -882.17| 1003.78|    0.00|  499.80|  174.93| -882.17| 1003.78|    0.00|  532.00|  175.00|   15.00|SLAB00000000041919|                                            611732|
|                                       OFF00090787|                                   _SP00019867_518|    0|    0|    0|-3026.17| 1182.78|    0.00|  499.80|  174.93|-3026.17| 1182.78|  180.00|  532.00|  175.00|   15.00|SLAB00000000041919|                                            611733|
|                                       OFF00090787|                                   _SP00019867_519|    0|    0|    0|-2490.17| 1182.78|    0.00|  499.80|  174.93|-2490.17| 1182.78|  180.00|  532.00|  175.00|   15.00|SLAB00000000041919|                                            611734|
|                                       OFF00090787|                                   _SP00019867_520|    0|    0|    0|-1954.17| 1182.78|    0.00|  499.80|  174.93|-1954.17| 1182.78|  180.00|  532.00|  175.00|   15.00|SLAB00000000041919|                                            611735|
|                                       OFF00090787|                                   _SP00019867_521|    0|    0|    0|-1418.17| 1182.78|    0.00|  499.80|  174.93|-1418.17| 1182.78|  180.00|  532.00|  175.00|   15.00|SLAB00000000041919|                                            611736|
|                                       OFF00090787|                                   _SP00019867_522|    0|    0|    0| -882.17| 1182.78|    0.00|  499.80|  174.93| -882.17| 1182.78|  180.00|  532.00|  175.00|   15.00|SLAB00000000041919|                                            611737|
